q      	cage        
4.675 	-1.53532    
4.685 	-1.29091    
4.695 	-1.00898    
4.705 	-0.691072   
4.715 	-0.34007    
4.725 	0.0398996   
4.735 	0.443616    
4.745 	0.864948    
4.755 	1.29707     
4.765 	1.73271     
4.775 	2.1644      
4.785 	2.58471     
4.795 	2.98656     
4.805 	3.36341     
4.815 	3.70946     
4.825 	4.01988     
4.835 	4.29093     
4.845 	4.52004     
4.855 	4.70592     
4.865 	4.84849     
4.875 	4.94891     
4.885 	5.00948     
4.895 	5.03347     
4.905 	5.02505     
4.915 	4.98903     
4.925 	4.93069     
4.935 	4.85555     
4.945 	4.76917     
4.955 	4.67692     
4.965 	4.58378     
4.975 	4.49414     
4.985 	4.41171     
4.995 	4.33932     
5.005 	4.2789      
5.015 	4.23138     
5.025 	4.19674     
5.035 	4.174       
5.045 	4.16133     
5.055 	4.15613     
5.065 	4.15516     
5.075 	4.15472     
5.085 	4.15081     
5.095 	4.13929     
5.105 	4.11613     
5.115 	4.07751     
5.125 	4.02003     
5.135 	3.94085     
5.145 	3.8378      
5.155 	3.7095      
5.165 	3.55538     
5.175 	3.37574     
5.185 	3.17174     
5.195 	2.94533     
5.205 	2.69922     
5.215 	2.43674     
5.225 	2.16174     
5.235 	1.87843     
5.245 	1.59124     
5.255 	1.30465     
5.265 	1.02302     
5.275 	0.75046     
5.285 	0.490651    
5.295 	0.246757    
5.305 	0.021301    
5.315 	-0.183902   
5.325 	-0.367793   
5.335 	-0.530085   
5.345 	-0.671248   
5.355 	-0.792464   
5.365 	-0.895559   
5.375 	-0.982903   
5.385 	-1.0573     
5.395 	-1.12184    
5.405 	-1.17979    
5.415 	-1.23443    
5.425 	-1.28891    
5.435 	-1.3461     
5.445 	-1.40853    
5.455 	-1.47818    
5.465 	-1.55652    
5.475 	-1.64434    
5.485 	-1.74179    
5.495 	-1.84834    
5.505 	-1.96281    
5.515 	-2.08343    
5.525 	-2.2079     
5.535 	-2.33348    
5.545 	-2.45712    
5.555 	-2.57555    
5.565 	-2.68545    
5.575 	-2.78356    
5.585 	-2.8668     
5.595 	-2.93242    
5.605 	-2.9781     
