q      	cage        
5.095 	3.97084     
5.105 	3.9774      
5.115 	3.96467     
5.125 	3.92848     
5.135 	3.86539     
5.145 	3.77282     
5.155 	3.64914     
5.165 	3.49371     
5.175 	3.30696     
5.185 	3.0903      
5.195 	2.84615     
5.205 	2.57778     
5.215 	2.28923     
5.225 	1.98514     
5.235 	1.67059     
5.245 	1.35095     
5.255 	1.03163     
5.265 	0.717948    
5.275 	0.414929    
5.285 	0.127132    
5.295 	-0.141482   
5.305 	-0.387678   
5.315 	-0.609034   
5.325 	-0.804003   
5.335 	-0.971937   
5.345 	-1.11308    
5.355 	-1.22852    
5.365 	-1.32012    
5.375 	-1.39043    
5.385 	-1.44254    
5.395 	-1.47997    
5.405 	-1.50647    
5.415 	-1.52593    
5.425 	-1.54213    
5.435 	-1.55869    
5.445 	-1.57885    
5.455 	-1.60537    
5.465 	-1.64045    
5.475 	-1.68561    
5.485 	-1.74171    
5.495 	-1.80883    
5.505 	-1.88639    
5.515 	-1.97308    
5.525 	-2.06703    
5.535 	-2.16579    
5.545 	-2.26654    
5.555 	-2.36613    
5.565 	-2.46126    
5.575 	-2.54858    
5.585 	-2.62489    
5.595 	-2.68718    
5.605 	-2.73284    
5.615 	-2.75969    
5.625 	-2.76611    
5.635 	-2.75111    
5.645 	-2.7143     
5.655 	-2.65601    
5.665 	-2.57717    
5.675 	-2.47936    
5.685 	-2.36468    
5.695 	-2.23573    
5.705 	-2.09547    
5.715 	-1.94714    
5.725 	-1.79411    
5.735 	-1.63979    
5.745 	-1.48749    
5.755 	-1.34031    
5.765 	-1.20104    
5.775 	-1.07205    
5.785 	-0.955256   
5.795 	-0.852012   
5.805 	-0.763116   
5.815 	-0.688786   
5.825 	-0.628672   
5.835 	-0.58189    
5.845 	-0.547073   
5.855 	-0.522445   
5.865 	-0.505902   
5.875 	-0.495112   
5.885 	-0.487613   
5.895 	-0.480918   
5.905 	-0.472626   
5.915 	-0.460511   
5.925 	-0.442618   
5.935 	-0.417335   
5.945 	-0.383461   
5.955 	-0.340241   
5.965 	-0.2874     
5.975 	-0.22514    
5.985 	-0.154134   
5.995 	-0.0754863  
6.005 	0.00931269  
6.015 	0.0984528   
6.025 	0.18988     
6.035 	0.281384    
6.045 	0.370684    
6.055 	0.455527    
6.065 	0.533774    
6.075 	0.603487    
6.085 	0.663002    
6.095 	0.710998    
6.105 	0.746541    
6.115 	0.769126    
6.125 	0.778685    
6.135 	0.775595    
6.145 	0.760654    
6.155 	0.73505     
6.165 	0.700315    
6.175 	0.658258    
6.185 	0.610896    
6.195 	0.560376    
6.205 	0.508891    
6.215 	0.458598    
6.225 	0.411534    
6.235 	0.369542    
6.245 	0.334207    
6.255 	0.306796    
6.265 	0.288218    
6.275 	0.278993    
6.285 	0.279242    
6.295 	0.288691    
6.305 	0.306685    
6.315 	0.332225    
6.325 	0.364012    
6.335 	0.400502    
6.345 	0.439978    
6.355 	0.480613    
6.365 	0.52055     
6.375 	0.557976    
6.385 	0.591189    
6.395 	0.618671    
6.405 	0.639141    
6.415 	0.651603    
6.425 	0.655384    
6.435 	0.650154    
6.445 	0.635933    
6.455 	0.613091    
6.465 	0.582322    
6.475 	0.544616    
6.485 	0.501212    
6.495 	0.453552    
6.505 	0.403214    
6.515 	0.351851    
6.525 	0.301125    
6.535 	0.25264     
6.545 	0.207878    
6.555 	0.168146    
6.565 	0.134523    
6.575 	0.107823    
6.585 	0.088566    
6.595 	0.0769624   
6.605 	0.0729089   
6.615 	0.0759982   
6.625 	0.0855404   
6.635 	0.100595    
6.645 	0.120014    
6.655 	0.142489    
6.665 	0.166611    
6.675 	0.190926    
6.685 	0.213996    
6.695 	0.234461    
6.705 	0.251089    
6.715 	0.262827    
6.725 	0.268846    
6.735 	0.268567    
6.745 	0.261689    
6.755 	0.248194    
6.765 	0.228348    
6.775 	0.202688    
6.785 	0.171999    
6.795 	0.137279    
6.805 	0.0996984   
6.815 	0.0605506   
6.825 	0.0212004   
6.835 	-0.0169723  
6.845 	-0.0526282  
6.855 	-0.0845224  
6.865 	-0.111553   
6.875 	-0.132807   
6.885 	-0.147593   
6.895 	-0.15547    
6.905 	-0.156264   
6.915 	-0.150071   
6.925 	-0.137258   
6.935 	-0.118442   
6.945 	-0.0944665  
6.955 	-0.0663682  
6.965 	-0.0353353  
6.975 	-0.00266028 
6.985 	0.0303111   
6.995 	0.0622319   
7.005 	0.0918065   
7.015 	0.11784     
7.025 	0.139284    
7.035 	0.155276    
7.045 	0.165169    
7.055 	0.168558    
7.065 	0.16529     
7.075 	0.155468    
7.085 	0.139446    
7.095 	0.11781     
7.105 	0.0913532   
7.115 	0.0610431   
7.125 	0.0279806   
7.135 	-0.00664396 
7.145 	-0.0415994  
7.155 	-0.0756621  
7.165 	-0.107664   
7.175 	-0.13654    
7.185 	-0.161365   
7.195 	-0.181393   
7.205 	-0.196081   
7.215 	-0.205112   
7.225 	-0.208399   
7.235 	-0.206094   
7.245 	-0.19857    
7.255 	-0.186409   
7.265 	-0.170377   
7.275 	-0.151386   
7.285 	-0.13046    
7.295 	-0.10869    
7.305 	-0.0871895  
7.315 	-0.0670503  
7.325 	-0.049296   
7.335 	-0.0348419  
7.345 	-0.0244583  
7.355 	-0.0187397  
7.365 	-0.0180814  
7.375 	-0.0226642  
7.385 	-0.032448   
7.395 	-0.0471737  
7.405 	-0.0663744  
7.415 	-0.0893944  
7.425 	-0.115416   
7.435 	-0.143492   
7.445 	-0.172583   
7.455 	-0.2016     
7.465 	-0.229449   
7.475 	-0.255068   
