q      	cage        
0.945 	-1904.94    
0.955 	-1897.64    
0.965 	-1891.13    
0.975 	-1883.93    
0.985 	-1874.52    
0.995 	-1861.43    
1.005 	-1843.21    
1.015 	-1818.48    
1.025 	-1785.98    
1.035 	-1744.6     
1.045 	-1693.38    
1.055 	-1631.56    
1.065 	-1558.61    
1.075 	-1474.21    
1.085 	-1378.3     
1.095 	-1271.06    
1.105 	-1152.95    
1.115 	-1024.65    
1.125 	-887.114    
1.135 	-741.492    
1.145 	-589.156    
1.155 	-431.655    
1.165 	-270.684    
1.175 	-108.057    
1.185 	54.3362     
1.195 	214.566     
1.205 	370.703     
1.215 	520.861     
1.225 	663.234     
1.235 	796.135     
1.245 	918.032     
1.255 	1027.58     
1.265 	1123.64     
1.275 	1205.33     
1.285 	1271.98     
1.295 	1323.23     
1.305 	1358.96     
1.315 	1379.32     
1.325 	1384.72     
1.335 	1375.81     
1.345 	1353.47     
1.355 	1318.78     
1.365 	1272.99     
1.375 	1217.51     
1.385 	1153.82     
1.395 	1083.5      
1.405 	1008.16     
1.415 	929.402     
1.425 	848.798     
1.435 	767.848     
1.445 	687.953     
1.455 	610.392     
1.465 	536.293     
1.475 	466.621     
1.485 	402.165     
1.495 	343.527     
1.505 	291.126     
1.515 	245.192     
1.525 	205.781     
1.535 	172.783     
1.545 	145.938     
1.555 	124.856     
1.565 	109.034     
1.575 	97.8845     
1.585 	90.7545     
1.595 	86.953      
1.605 	85.7731     
1.615 	86.5153     
1.625 	88.508      
1.635 	91.127      
1.645 	93.8102     
1.655 	96.0717     
1.665 	97.5106     
1.675 	97.8173     
1.685 	96.7763     
1.695 	94.2657     
1.705 	90.2534     
1.715 	84.7903     
1.725 	78.0019     
1.735 	70.077      
1.745 	61.2549     
1.755 	51.8125     
1.765 	42.0501     
1.775 	32.2769     
1.785 	22.7984     
1.795 	13.9031     
1.805 	5.85162     
1.815 	-1.13275    
1.825 	-6.87183    
1.835 	-11.238     
1.845 	-14.1573    
1.855 	-15.611     
1.865 	-15.634     
1.875 	-14.3121    
1.885 	-11.7771    
1.895 	-8.20029    
1.905 	-3.78483    
1.915 	1.24277     
1.925 	6.6418      
1.935 	12.1667     
1.945 	17.5761     
1.955 	22.6417     
1.965 	27.1561     
1.975 	30.9397     
1.985 	33.8461     
1.995 	35.7664     
2.005 	36.6322     
2.015 	36.4162     
2.025 	35.1322     
2.035 	32.8329     
2.045 	29.6069     
2.055 	25.5741     
2.065 	20.8804     
2.075 	15.6915     
2.085 	10.1863     
2.095 	4.54973     
2.105 	-1.0336     
2.115 	-6.38657    
2.125 	-11.3454    
2.135 	-15.7652    
2.145 	-19.5244    
2.155 	-22.5286    
2.165 	-24.7127    
2.175 	-26.0425    
2.185 	-26.5148    
2.195 	-26.1566    
2.205 	-25.0229    
2.215 	-23.194     
2.225 	-20.7718    
2.235 	-17.8755    
2.245 	-14.6366    
2.255 	-11.1944    
2.265 	-7.69037    
2.275 	-4.26333    
2.285 	-1.0449     
2.295 	1.8449      
2.305 	4.3013      
2.315 	6.23776     
2.325 	7.5882      
2.335 	8.30839     
2.345 	8.37654     
2.355 	7.79305     
2.365 	6.57948     
2.375 	4.77683     
2.385 	2.44324     
2.395 	-0.348912   
2.405 	-3.51615    
2.415 	-6.96738    
2.425 	-10.6074    
2.435 	-14.3406    
2.445 	-18.0738    
2.455 	-21.7201    
2.465 	-25.2009    
2.475 	-28.4484    
2.485 	-31.4072    
2.495 	-34.0358    
2.505 	-36.3066    
2.515 	-38.2062    
2.525 	-39.7349    
2.535 	-40.9055    
2.545 	-41.7418    
2.555 	-42.2769    
2.565 	-42.5508    
2.575 	-42.6086    
2.585 	-42.4977    
2.595 	-42.2657    
2.605 	-41.9582    
2.615 	-41.6169    
2.625 	-41.2775    
2.635 	-40.9688    
2.645 	-40.7114    
2.655 	-40.5174    
2.665 	-40.3897    
2.675 	-40.3228    
2.685 	-40.3028    
2.695 	-40.3092    
2.705 	-40.315     
2.715 	-40.2893    
2.725 	-40.1981    
2.735 	-40.0065    
2.745 	-39.68      
2.755 	-39.1868    
2.765 	-38.4987    
2.775 	-37.5928    
2.785 	-36.4527    
2.795 	-35.0692    
2.805 	-33.4407    
2.815 	-31.5738    
2.825 	-29.4827    
2.835 	-27.1894    
2.845 	-24.7223    
2.855 	-22.1156    
2.865 	-19.4084    
2.875 	-16.6425    
2.885 	-13.8617    
2.895 	-11.11      
2.905 	-8.43016    
2.915 	-5.86221    
2.925 	-3.44214    
2.935 	-1.20083    
2.945 	0.836901    
2.955 	2.653       
2.965 	4.23656     
2.975 	5.58399     
2.985 	6.69887     
2.995 	7.59158     
3.005 	8.27863     
3.015 	8.78187     
3.025 	9.12742     
3.035 	9.34455     
3.045 	9.46445     
3.055 	9.51892     
3.065 	9.53918     
3.075 	9.55463     
3.085 	9.59178     
3.095 	9.67328     
3.105 	9.81723     
3.115 	10.0365     
3.125 	10.3386     
3.135 	10.7251     
3.145 	11.1925     
3.155 	11.7317     
3.165 	12.3292     
3.175 	12.9674     
3.185 	13.6256     
3.195 	14.2808     
3.205 	14.909      
3.215 	15.486      
3.225 	15.9882     
3.235 	16.3942     
3.245 	16.685      
3.255 	16.8454     
3.265 	16.8639     
3.275 	16.7339     
3.285 	16.4532     
3.295 	16.0246     
3.305 	15.4559     
3.315 	14.7589     
3.325 	13.9496     
3.335 	13.0474     
3.345 	12.0744     
3.355 	11.0545     
3.365 	10.0126     
3.375 	8.97389     
3.385 	7.96264     
3.395 	7.00172     
3.405 	6.11167     
3.415 	5.31012     
3.425 	4.61122     
3.435 	4.02529     
3.445 	3.55857     
3.455 	3.21315     
3.465 	2.98704     
3.475 	2.87436     
3.485 	2.86574     
3.495 	2.94878     
3.505 	3.10857     
3.515 	3.32841     
3.525 	3.59042     
3.535 	3.87629     
3.545 	4.16798     
3.555 	4.44836     
3.565 	4.70181     
3.575 	4.91478     
3.585 	5.07619     
3.595 	5.17775     
3.605 	5.21416     
3.615 	5.18318     
3.625 	5.08559     
3.635 	4.92503     
3.645 	4.7077      
3.655 	4.44202     
3.665 	4.13821     
3.675 	3.80774     
3.685 	3.46284     
3.695 	3.11595     
3.705 	2.77917     
3.715 	2.46379     
3.725 	2.17978     
3.735 	1.93545     
3.745 	1.73713     
3.755 	1.58892     
3.765 	1.49262     
3.775 	1.44764     
3.785 	1.45112     
3.795 	1.49809     
3.805 	1.58168     
3.815 	1.69348     
3.825 	1.82389     
3.835 	1.96254     
3.845 	2.09874     
3.855 	2.22189     
3.865 	2.32194     
3.875 	2.38979     
3.885 	2.4176      
3.895 	2.39915     
3.905 	2.33001     
3.915 	2.20773     
3.925 	2.03187     
3.935 	1.80404     
3.945 	1.52775     
3.955 	1.20827     
3.965 	0.852395    
3.975 	0.468167    
3.985 	0.0645127   
3.995 	-0.349099   
4.005 	-0.763037   
4.015 	-1.16788    
4.025 	-1.55479    
4.035 	-1.91583    
4.045 	-2.24423    
4.055 	-2.53468    
4.065 	-2.78345    
4.075 	-2.9885     
4.085 	-3.14955    
4.095 	-3.26801    
4.105 	-3.34692    
4.115 	-3.39073    
4.125 	-3.40513    
4.135 	-3.39677    
4.145 	-3.37296    
4.155 	-3.34136    
4.165 	-3.30965    
4.175 	-3.28521    
4.185 	-3.27482    
4.195 	-3.28438    
4.205 	-3.31866    
4.215 	-3.38116    
4.225 	-3.47393    
4.235 	-3.5975     
4.245 	-3.75092    
4.255 	-3.93175    
4.265 	-4.13619    
4.275 	-4.35925    
4.285 	-4.59494    
4.295 	-4.83652    
4.305 	-5.07678    
4.315 	-5.30828    
4.325 	-5.52371    
4.335 	-5.71611    
4.345 	-5.87918    
4.355 	-6.00748    
4.365 	-6.09665    
4.375 	-6.14357    
4.385 	-6.14645    
4.395 	-6.10489    
4.405 	-6.01988    
4.415 	-5.89374    
4.425 	-5.73004    
4.435 	-5.53339    
4.445 	-5.30931    
4.455 	-5.06399    
4.465 	-4.80401    
4.475 	-4.53615    
4.485 	-4.26707    
4.495 	-4.0031     
4.505 	-3.74996    
4.515 	-3.51261    
4.525 	-3.29505    
4.535 	-3.10017    
4.545 	-2.92967    
4.555 	-2.78405    
4.565 	-2.66255    
4.575 	-2.56328    
4.585 	-2.48326    
4.595 	-2.41859    
4.605 	-2.36461    
4.615 	-2.31609    
4.625 	-2.26749    
4.635 	-2.21312    
4.645 	-2.14744    
4.655 	-2.06524    
4.665 	-1.96187    
4.675 	-1.83339    
4.685 	-1.67678    
4.695 	-1.48998    
4.705 	-1.27203    
4.715 	-1.02311    
4.725 	-0.744466   
4.735 	-0.438431   
4.745 	-0.108306   
4.755 	0.241757    
4.765 	0.606908    
4.775 	0.98177     
4.785 	1.36064     
4.795 	1.73767     
4.805 	2.1071      
4.815 	2.46341     
4.825 	2.80156     
4.835 	3.11707     
4.845 	3.40624     
4.855 	3.66617     
4.865 	3.89489     
4.875 	4.09136     
4.885 	4.25549     
4.895 	4.38805     
4.905 	4.49066     
4.915 	4.56565     
4.925 	4.61592     
4.935 	4.64484     
4.945 	4.65603     
4.955 	4.65325     
4.965 	4.64019     
4.975 	4.62034     
4.985 	4.59684     
4.995 	4.57233     
5.005 	4.54888     
5.015 	4.52788     
5.025 	4.51004     
5.035 	4.49533     
5.045 	4.48304     
5.055 	4.47177     
5.065 	4.45957     
5.075 	4.44402     
5.085 	4.42232     
5.095 	4.39148     
5.105 	4.34839     
5.115 	4.29007     
5.125 	4.2137      
5.135 	4.11687     
5.145 	3.99761     
5.155 	3.85456     
5.165 	3.687       
5.175 	3.49494     
5.185 	3.27915     
5.195 	3.04112     
5.205 	2.78306     
5.215 	2.50784     
5.225 	2.2189      
5.235 	1.92012     
5.245 	1.61574     
5.255 	1.3102      
5.265 	1.00799     
5.275 	0.713519    
5.285 	0.430958    
5.295 	0.164118    
5.305 	-0.0836802  
5.315 	-0.3097     
5.325 	-0.511873   
5.335 	-0.688854   
5.345 	-0.840051   
5.355 	-0.965624   
5.365 	-1.06646    
5.375 	-1.14413    
5.385 	-1.20079    
5.395 	-1.23913    
5.405 	-1.26222    
5.415 	-1.27339    
5.425 	-1.27614    
5.435 	-1.27395    
5.445 	-1.2702     
5.455 	-1.268      
5.465 	-1.27013    
5.475 	-1.27888    
5.485 	-1.29605    
5.495 	-1.32283    
5.505 	-1.35982    
5.515 	-1.40698    
5.525 	-1.46369    
5.535 	-1.52874    
5.545 	-1.60046    
5.555 	-1.67674    
5.565 	-1.75515    
5.575 	-1.83303    
5.585 	-1.90765    
5.595 	-1.97626    
5.605 	-2.03624    
5.615 	-2.0852     
5.625 	-2.12107    
5.635 	-2.14218    
5.645 	-2.14734    
5.655 	-2.13586    
5.665 	-2.1076     
5.675 	-2.06295    
5.685 	-2.00282    
5.695 	-1.92862    
5.705 	-1.84218    
5.715 	-1.74568    
5.725 	-1.64159    
5.735 	-1.53255    
5.745 	-1.42129    
5.755 	-1.31051    
5.765 	-1.20281    
5.775 	-1.10056    
5.785 	-1.00585    
5.795 	-0.920421   
5.805 	-0.845586   
5.815 	-0.78221    
5.825 	-0.730683   
5.835 	-0.690926   
5.845 	-0.6624     
5.855 	-0.644146   
5.865 	-0.634832   
5.875 	-0.632816   
5.885 	-0.636223   
5.895 	-0.643021   
5.905 	-0.651111   
5.915 	-0.658412   
5.925 	-0.662944   
5.935 	-0.662907   
5.945 	-0.656748   
5.955 	-0.643224   
5.965 	-0.62144    
5.975 	-0.590884   
5.985 	-0.551438   
5.995 	-0.503376   
6.005 	-0.447346   
6.015 	-0.384338   
6.025 	-0.315641   
6.035 	-0.242781   
6.045 	-0.167459   
6.055 	-0.0914796  
6.065 	-0.0166775  
6.075 	0.0551575   
6.085 	0.12235     
6.095 	0.183406    
6.105 	0.237066    
6.115 	0.282356    
6.125 	0.318614    
6.135 	0.345521    
6.145 	0.363097    
6.155 	0.371701    
6.165 	0.372009    
6.175 	0.364979    
6.185 	0.351807    
6.195 	0.333877    
6.205 	0.3127      
6.215 	0.28985     
6.225 	0.266898    
6.235 	0.245353    
6.245 	0.226594    
6.255 	0.211826    
6.265 	0.202024    
6.275 	0.197904    
6.285 	0.199899    
6.295 	0.208139    
6.305 	0.222463    
6.315 	0.242421    
6.325 	0.267305    
6.335 	0.296178    
6.345 	0.327923    
6.355 	0.36129     
6.365 	0.394953    
6.375 	0.427568    
6.385 	0.457828    
6.395 	0.484525    
6.405 	0.506594    
6.415 	0.523163    
6.425 	0.533586    
6.435 	0.537473    
6.445 	0.534699    
6.455 	0.525414    
6.465 	0.510035    
6.475 	0.489223    
6.485 	0.463859    
6.495 	0.435005    
6.505 	0.403856    
6.515 	0.371692    
6.525 	0.339825    
6.535 	0.30954     
6.545 	0.282044    
6.555 	0.258413    
6.565 	0.23955     
6.575 	0.226142    
6.585 	0.218635    
6.595 	0.217211    
6.605 	0.221783    
6.615 	0.231994    
6.625 	0.247235    
6.635 	0.266664    
6.645 	0.289241    
6.655 	0.31377     
6.665 	0.33895     
6.675 	0.363419    
6.685 	0.385818    
6.695 	0.404841    
6.705 	0.419289    
6.715 	0.42812     
6.725 	0.430491    
6.735 	0.425794    
6.745 	0.413682    
6.755 	0.394087    
6.765 	0.367221    
6.775 	0.333576    
6.785 	0.293903    
6.795 	0.249189    
6.805 	0.200618    
6.815 	0.149533    
6.825 	0.0973814   
6.835 	0.045665    
6.845 	-0.00411622 
6.855 	-0.0505191  
6.865 	-0.0922104  
6.875 	-0.128015   
6.885 	-0.156961   
6.895 	-0.17831    
6.905 	-0.191587   
6.915 	-0.196597   
6.925 	-0.193427   
6.935 	-0.182443   
6.945 	-0.164276   
6.955 	-0.139794   
6.965 	-0.110071   
6.975 	-0.0763437  
6.985 	-0.0399658  
6.995 	-0.00235708 
7.005 	0.0350493   
7.015 	0.0708593   
7.025 	0.103768    
7.035 	0.132608    
7.045 	0.156386    
7.055 	0.17432     
7.065 	0.185864    
7.075 	0.190721    
7.085 	0.188853    
7.095 	0.180472    
7.105 	0.166032    
7.115 	0.146204    
7.125 	0.121844    
7.135 	0.0939581   
7.145 	0.0636611   
7.155 	0.032128    
7.165 	0.00054853  
7.175 	-0.0299202  
7.185 	-0.0581988  
7.195 	-0.0833267  
7.205 	-0.104498   
7.215 	-0.12109    
7.225 	-0.132685   
7.235 	-0.139083   
7.245 	-0.140305   
7.255 	-0.13659    
7.265 	-0.128376   
7.275 	-0.116285   
7.285 	-0.101091   
7.295 	-0.0836841  
7.305 	-0.065035   
7.315 	-0.0461513  
7.325 	-0.028036   
7.335 	-0.0116454  
7.345 	0.00215021  
7.355 	0.0126019   
7.365 	0.0191124   
7.375 	0.0212593   
7.385 	0.0188118   
7.395 	0.0117386   
7.405 	0.000207892 
7.415 	-0.0154206  
7.425 	-0.0346119  
7.435 	-0.0566785  
7.445 	-0.0808096  
7.455 	-0.106105   
7.465 	-0.131614   
7.475 	-0.15637    
7.485 	-0.179439   
7.495 	-0.199947   
7.505 	-0.217126   
7.515 	-0.230337   
7.525 	-0.239102   
7.535 	-0.243119   
7.545 	-0.242277   
7.555 	-0.236658   
7.565 	-0.226535   
7.575 	-0.212361   
7.585 	-0.194747   
7.595 	-0.174442   
7.605 	-0.152301   
7.615 	-0.129246   
7.625 	-0.106235   
7.635 	-0.0842203  
7.645 	-0.0641081  
7.655 	-0.046725   
7.665 	-0.0327826  
7.675 	-0.0228489  
7.685 	-0.0173253  
7.695 	-0.0164295  
7.705 	-0.0201866  
7.715 	-0.0284271  
7.725 	-0.0407933  
7.735 	-0.0567524  
7.745 	-0.0756169  
7.755 	-0.0965718  
7.765 	-0.118706   
7.775 	-0.141046   
7.785 	-0.162598   
7.795 	-0.182384   
7.805 	-0.199478   
7.815 	-0.213048   
7.825 	-0.222386   
7.835 	-0.226934   
7.845 	-0.22631    
7.855 	-0.220324   
7.865 	-0.208982   
7.875 	-0.192492   
7.885 	-0.171256   
7.895 	-0.145852   
7.905 	-0.117019   
7.915 	-0.0856275  
7.925 	-0.0526466  
7.935 	-0.0191099  
7.945 	0.0139228   
7.955 	0.0454044   
7.965 	0.074339    
7.975 	0.0998184   
7.985 	0.121055    
7.995 	0.13741     
8.005 	0.148418    
8.015 	0.1538      
8.025 	0.153478    
8.035 	0.147572    
8.045 	0.136397    
8.055 	0.120452    
8.065 	0.100398    
8.075 	0.0770366   
8.085 	0.0512758   
8.095 	0.0241008   
8.105 	-0.00346428 
8.115 	-0.030393   
8.125 	-0.0556931  
8.135 	-0.0784422  
8.145 	-0.0978195  
8.155 	-0.113134   
8.165 	-0.123847   
8.175 	-0.129592   
8.185 	-0.130179   
8.195 	-0.125607   
8.205 	-0.116053   
8.215 	-0.101868   
8.225 	-0.0835591  
8.235 	-0.061767   
8.245 	-0.0372431  
8.255 	-0.0108182  
8.265 	0.0166288   
8.275 	0.0442038   
8.285 	0.0710305   
8.295 	0.0962816   
8.305 	0.119208    
8.315 	0.139166    
8.325 	0.155633    
8.335 	0.168231    
8.345 	0.176731    
8.355 	0.181059    
8.365 	0.181295    
8.375 	0.177664    
8.385 	0.170525    
8.395 	0.16035     
8.405 	0.147707    
8.415 	0.13323     
8.425 	0.117597    
8.435 	0.101496    
8.445 	0.0856037   
8.455 	0.0705562   
8.465 	0.0569241   
8.475 	0.0451923   
8.485 	0.035743    
8.495 	0.0288432   
8.505 	0.0246367   
8.515 	0.0231421   
8.525 	0.0242555   
8.535 	0.027758    
8.545 	0.0333281   
8.555 	0.0405579   
8.565 	0.0489726   
8.575 	0.0580524   
8.585 	0.0672558   
8.595 	0.0760433   
8.605 	0.0839011   
8.615 	0.0903628   
8.625 	0.0950289   
8.635 	0.0975838   
8.645 	0.0978079   
8.655 	0.095587    
8.665 	0.0909158   
8.675 	0.0838981   
8.685 	0.074741    
8.695 	0.0637465   
8.705 	0.0512978   
8.715 	0.0378429   
8.725 	0.0238763   
8.735 	0.00991726  
8.745 	-0.00351087 
8.755 	-0.0159029  
8.765 	-0.0267923  
8.775 	-0.0357705  
8.785 	-0.0425031  
8.795 	-0.0467439  
8.805 	-0.0483445  
8.815 	-0.0472598  
8.825 	-0.0435503  
8.835 	-0.037379   
8.845 	-0.0290049  
8.855 	-0.0187723  
8.865 	-0.00709722 
8.875 	0.00554962  
8.885 	0.0186612   
8.895 	0.0317143   
8.905 	0.0441901   
8.915 	0.0555945   
8.925 	0.0654766   
8.935 	0.0734466   
8.945 	0.07919     
8.955 	0.0824792   
8.965 	0.0831815   
8.975 	0.0812631   
8.985 	0.0767897   
8.995 	0.069922    
9.005 	0.0609091   
9.015 	0.050077    
9.025 	0.0378152   
9.035 	0.0245605   
9.045 	0.0107788   
9.055 	-0.00305288 
9.065 	-0.016466   
9.075 	-0.0290185  
9.085 	-0.0403118  
9.095 	-0.0500059  
9.105 	-0.057832   
9.115 	-0.0636016  
9.125 	-0.067213   
9.135 	-0.0686531  
9.145 	-0.067997   
9.155 	-0.0654027  
9.165 	-0.0611032  
9.175 	-0.0553958  
9.185 	-0.048628   
9.195 	-0.0411827  
9.205 	-0.0334614  
9.215 	-0.025867   
9.225 	-0.0187869  
9.235 	-0.0125767  
9.245 	-0.00754583 
9.255 	-0.00394486 
9.265 	-0.00195568 
9.275 	-0.00168454 
9.285 	-0.00315839 
9.295 	-0.00632453 
9.305 	-0.0110537  
9.315 	-0.0171462  
9.325 	-0.0243414  
9.335 	-0.0323288  
9.345 	-0.0407625  
9.355 	-0.0492755  
9.365 	-0.0574962  
9.375 	-0.0650643  
9.385 	-0.0716463  
9.395 	-0.0769494  
9.405 	-0.0807348  
9.415 	-0.0828273  
9.425 	-0.0831231  
9.435 	-0.0815941  
9.445 	-0.0782895  
9.455 	-0.0733338  
9.465 	-0.0669213  
9.475 	-0.0593085  
9.485 	-0.0508034  
9.495 	-0.0417524  
9.505 	-0.0325262  
9.515 	-0.0235038  
9.525 	-0.0150571  
9.535 	-0.00753508 
9.545 	-0.00124887 
9.555 	0.00354129  
9.565 	0.00663735  
9.575 	0.00791211  
9.585 	0.00731503  
9.595 	0.00487496  
9.605 	0.0006996   
9.615 	-0.00502828 
9.625 	-0.0120576  
9.635 	-0.0200787  
9.645 	-0.0287353  
9.655 	-0.0376386  
9.665 	-0.0463824  
9.675 	-0.0545598  
9.685 	-0.061779   
9.695 	-0.0676792  
9.705 	-0.0719455  
9.715 	-0.0743214  
9.725 	-0.0746196  
9.735 	-0.07273    
9.745 	-0.0686246  
9.755 	-0.0623592  
9.765 	-0.0540719  
9.775 	-0.0439783  
9.785 	-0.0323637  
9.795 	-0.0195727  
9.805 	-0.0059961  
9.815 	0.00794377  
9.825 	0.0218088   
9.835 	0.035162    
9.845 	0.0475836   
9.855 	0.0586876   
9.865 	0.0681357   
9.875 	0.0756505   
9.885 	0.0810258   
9.895 	0.0841341   
9.905 	0.0849313   
9.915 	0.0834584   
9.925 	0.0798388   
9.935 	0.0742739   
9.945 	0.0670349   
9.955 	0.0584517   
9.965 	0.0489001   
9.975 	0.0387873   
9.985 	0.0285355   
9.995 	0.0185657   
