q      	cage        
9.525 	-0.10407    
9.535 	-0.0588377  
9.545 	-0.0200082  
9.555 	0.0112229   
9.565 	0.0339717   
9.575 	0.0477004   
9.585 	0.0522396   
9.595 	0.0477947   
9.605 	0.034938    
9.615 	0.0145868   
9.625 	-0.012033   
9.635 	-0.0434349  
9.645 	-0.0779301  
9.655 	-0.113694   
9.665 	-0.148836   
9.675 	-0.181478   
9.685 	-0.209824   
9.695 	-0.232232   
9.705 	-0.247279   
9.715 	-0.253816   
9.725 	-0.251014   
9.735 	-0.238396   
9.745 	-0.215857   
9.755 	-0.18367    
9.765 	-0.142472   
9.775 	-0.0932447  
9.785 	-0.0372734  
9.795 	0.023898    
9.805 	0.088528    
9.815 	0.154742    
9.825 	0.220605    
9.835 	0.284191    
9.845 	0.343659    
9.855 	0.397318    
9.865 	0.443691    
9.875 	0.481572    
9.885 	0.510061    
9.895 	0.528603    
9.905 	0.537002    
9.915 	0.535426    
9.925 	0.524393    
9.935 	0.504755    
9.945 	0.477651    
9.955 	0.44447     
9.965 	0.406788    
9.975 	0.366304    
9.985 	0.324779    
9.995 	0.28396     
