q      	cage        
2.205 	-88.6287    
2.215 	-86.8809    
2.225 	-83.6234    
2.235 	-79.1512    
2.245 	-73.7909    
2.255 	-67.8872    
2.265 	-61.7895    
2.275 	-55.8391    
2.285 	-50.3566    
2.295 	-45.6308    
2.305 	-41.9095    
2.315 	-39.3915    
2.325 	-38.221     
2.335 	-38.4843    
2.345 	-40.2089    
2.355 	-43.3641    
2.365 	-47.8648    
2.375 	-53.5759    
2.385 	-60.3198    
2.395 	-67.8842    
2.405 	-76.031     
2.415 	-84.5064    
2.425 	-93.0507    
2.435 	-101.408    
2.445 	-109.335    
2.455 	-116.61     
2.465 	-123.043    
2.475 	-128.473    
2.485 	-132.784    
2.495 	-135.899    
2.505 	-137.784    
2.515 	-138.448    
2.525 	-137.94     
2.535 	-136.345    
2.545 	-133.78     
2.555 	-130.388    
2.565 	-126.331    
2.575 	-121.782    
2.585 	-116.919    
2.595 	-111.916    
2.605 	-106.941    
2.615 	-102.143    
2.625 	-97.6511    
2.635 	-93.5692    
2.645 	-89.9729    
2.655 	-86.9076    
2.665 	-84.388     
2.675 	-82.3988    
2.685 	-80.8966    
2.695 	-79.8128    
2.705 	-79.0575    
2.715 	-78.5244    
2.725 	-78.0957    
2.735 	-77.6478    
2.745 	-77.0567    
2.755 	-76.2037    
2.765 	-74.9801    
2.775 	-73.2922    
2.785 	-71.0649    
2.795 	-68.2447    
2.805 	-64.8019    
2.815 	-60.7314    
2.825 	-56.0529    
2.835 	-50.8102    
2.845 	-45.0687    
2.855 	-38.9133    
2.865 	-32.4447    
2.875 	-25.7754    
2.885 	-19.0256    
2.895 	-12.3182    
2.905 	-5.77478    
2.915 	0.489292    
2.925 	6.36871     
2.935 	11.7719     
2.945 	16.6241     
2.955 	20.8694     
2.965 	24.4726     
2.975 	27.4197     
2.985 	29.7178     
2.995 	31.3942     
3.005 	32.4944     
3.015 	33.0805     
3.025 	33.2274     
3.035 	33.02       
3.045 	32.5495     
3.055 	31.9096     
3.065 	31.1927     
3.075 	30.4865     
3.085 	29.8704     
3.095 	29.4129     
3.105 	29.1692     
3.115 	29.1793     
3.125 	29.467      
3.135 	30.0396     
3.145 	30.8878     
3.155 	31.9869     
3.165 	33.2984     
3.175 	34.7716     
3.185 	36.3466     
3.195 	37.9567     
3.205 	39.5316     
3.215 	41.0005     
3.225 	42.295      
3.235 	43.3522     
3.245 	44.1172     
3.255 	44.5455     
3.265 	44.6044     
3.275 	44.2748     
3.285 	43.5516     
3.295 	42.444      
3.305 	40.975      
3.315 	39.1804     
3.325 	37.1077     
3.335 	34.8135     
3.345 	32.362      
3.355 	29.8223     
3.365 	27.2655     
3.375 	24.7623     
3.385 	22.3804     
3.395 	20.1816     
3.405 	18.2201     
3.415 	16.5406     
3.425 	15.1763     
3.435 	14.1484     
3.445 	13.4653     
3.455 	13.1226     
3.465 	13.1037     
3.475 	13.3801     
3.485 	13.9137     
3.495 	14.6573     
3.505 	15.5578     
3.515 	16.5571     
3.525 	17.5955     
3.535 	18.6133     
3.545 	19.5534     
3.555 	20.3632     
3.565 	20.9967     
3.575 	21.4159     
3.585 	21.5923     
3.595 	21.5075     
3.605 	21.1537     
3.615 	20.5341     
3.625 	19.6618     
3.635 	18.5598     
3.645 	17.2593     
3.655 	15.7985     
3.665 	14.2211     
3.675 	12.574      
3.685 	10.9059     
3.695 	9.26511     
3.705 	7.69747     
3.715 	6.24494     
3.725 	4.94381     
3.735 	3.8235      
3.745 	2.90549     
3.755 	2.20265     
3.765 	1.71892     
3.775 	1.44935     
3.785 	1.38046     
3.795 	1.49095     
3.805 	1.75266     
3.815 	2.1319      
3.825 	2.5908      
3.835 	3.08892     
3.845 	3.58489     
3.855 	4.03805     
3.865 	4.41005     
3.875 	4.6663      
3.885 	4.77726     
3.895 	4.71951     
3.905 	4.47656     
3.915 	4.03938     
3.925 	3.40659     
3.935 	2.58442     
3.945 	1.58628     
3.955 	0.432148    
3.965 	-0.85234    
3.975 	-2.23699    
3.985 	-3.68832    
3.995 	-5.17087    
4.005 	-6.64866    
4.015 	-8.08658    
4.025 	-9.4517     
4.035 	-10.7145    
4.045 	-11.85      
4.055 	-12.8386    
4.065 	-13.6664    
4.075 	-14.3263    
4.085 	-14.8174    
4.095 	-15.1452    
4.105 	-15.3213    
4.115 	-15.3625    
4.125 	-15.2903    
4.135 	-15.1297    
4.145 	-14.9081    
4.155 	-14.6541    
4.165 	-14.3967    
4.175 	-14.1634    
4.185 	-13.9795    
4.195 	-13.8673    
4.205 	-13.8444    
4.215 	-13.9241    
4.225 	-14.1141    
4.235 	-14.4166    
4.245 	-14.8279    
4.255 	-15.3393    
4.265 	-15.9368    
4.275 	-16.6019    
4.285 	-17.3128    
4.295 	-18.0445    
4.305 	-18.7707    
4.315 	-19.4641    
4.325 	-20.098     
4.335 	-20.647     
4.345 	-21.0884    
4.355 	-21.4025    
4.365 	-21.574     
4.375 	-21.5919    
4.385 	-21.4504    
4.395 	-21.1489    
4.405 	-20.6917    
4.415 	-20.0884    
4.425 	-19.3529    
4.435 	-18.5031    
4.445 	-17.56      
4.455 	-16.5472    
4.465 	-15.4895    
4.475 	-14.4122    
4.485 	-13.3403    
4.495 	-12.2971    
4.505 	-11.3037    
4.515 	-10.3781    
4.525 	-9.53455    
4.535 	-8.78313    
4.545 	-8.12936    
4.555 	-7.57412    
4.565 	-7.11371    
4.575 	-6.74005    
4.585 	-6.4411     
4.595 	-6.20143    
4.605 	-6.00287    
4.615 	-5.82531    
4.625 	-5.64754    
4.635 	-5.44813    
4.645 	-5.20634    
4.655 	-4.90293    
4.665 	-4.52094    
4.675 	-4.04641    
4.685 	-3.46892    
4.695 	-2.78199    
4.705 	-1.98339    
4.715 	-1.0752     
4.725 	-0.0637694  
4.735 	1.04054     
4.745 	2.22372     
4.755 	3.4686      
4.765 	4.75555     
4.775 	6.0631      
4.785 	7.36881     
4.795 	8.65        
4.805 	9.88459     
4.815 	11.0519     
4.825 	12.1331     
4.835 	13.1125     
4.845 	13.977      
4.855 	14.7177     
4.865 	15.3289     
4.875 	15.8094     
4.885 	16.1613     
4.895 	16.3909     
4.905 	16.5073     
4.915 	16.5228     
4.925 	16.452      
4.935 	16.3111     
4.945 	16.1173     
4.955 	15.8882     
4.965 	15.641      
4.975 	15.3918     
4.985 	15.1551     
4.995 	14.943      
5.005 	14.7653     
5.015 	14.6287     
5.025 	14.5366     
5.035 	14.4893     
5.045 	14.4841     
5.055 	14.5152     
5.065 	14.5739     
5.075 	14.6497     
5.085 	14.7301     
5.095 	14.8014     
5.105 	14.8492     
5.115 	14.8594     
5.125 	14.8184     
5.135 	14.7136     
5.145 	14.5343     
5.155 	14.2721     
5.165 	13.9209     
5.175 	13.4774     
5.185 	12.9416     
5.195 	12.316      
5.205 	11.6062     
5.215 	10.8207     
5.225 	9.96996     
5.235 	9.06681     
5.245 	8.12548     
5.255 	7.16125     
5.265 	6.18989     
5.275 	5.22711     
5.285 	4.28798     
5.295 	3.38644     
5.305 	2.5348      
5.315 	1.74337     
5.325 	1.02014     
5.335 	0.370528    
5.345 	-0.202721   
5.355 	-0.699563   
5.365 	-1.12257    
5.375 	-1.47674    
5.385 	-1.76925    
5.395 	-2.00909    
5.405 	-2.20663    
5.415 	-2.3732     
5.425 	-2.5206     
5.435 	-2.66057    
5.445 	-2.80436    
5.455 	-2.96222    
5.465 	-3.14305    
5.475 	-3.35404    
5.485 	-3.60038    
5.495 	-3.88511    
5.505 	-4.20899    
5.515 	-4.57056    
5.525 	-4.96617    
5.535 	-5.39017    
5.545 	-5.8352     
5.555 	-6.29247    
5.565 	-6.75215    
5.575 	-7.20379    
5.585 	-7.63672    
5.595 	-8.04054    
5.605 	-8.40548    
5.615 	-8.72281    
5.625 	-8.98522    
5.635 	-9.18703    
5.645 	-9.3245     
5.655 	-9.39587    
5.665 	-9.40149    
5.675 	-9.34375    
5.685 	-9.227      
5.695 	-9.05734    
5.705 	-8.8424     
5.715 	-8.591      
5.725 	-8.31281    
5.735 	-8.01798    
5.745 	-7.71673    
5.755 	-7.41893    
5.765 	-7.13379    
5.775 	-6.86945    
5.785 	-6.63269    
5.795 	-6.42871    
5.805 	-6.26094    
5.815 	-6.13091    
5.825 	-6.03825    
5.835 	-5.98073    
5.845 	-5.95433    
5.855 	-5.95351    
5.865 	-5.97137    
5.875 	-6          
5.885 	-6.0308     
5.895 	-6.05484    
5.905 	-6.0632     
5.915 	-6.04738    
5.925 	-5.99962    
5.935 	-5.9132     
5.945 	-5.78275    
5.955 	-5.60442    
5.965 	-5.37609    
5.975 	-5.09739    
5.985 	-4.76978    
5.995 	-4.39648    
6.005 	-3.98232    
6.015 	-3.53361    
6.025 	-3.05787    
6.035 	-2.56356    
6.045 	-2.0598     
6.055 	-1.55599    
6.065 	-1.06147    
6.075 	-0.58525    
6.085 	-0.135615   
6.095 	0.280114    
6.105 	0.655844    
6.115 	0.9869      
6.125 	1.27017     
6.135 	1.50417     
6.145 	1.68908     
6.155 	1.82668     
6.165 	1.92025     
6.175 	1.97441     
6.185 	1.9949      
6.195 	1.98833     
6.205 	1.96192     
6.215 	1.92317     
6.225 	1.87961     
6.235 	1.83845     
6.245 	1.80634     
6.255 	1.7891      
6.265 	1.79152     
6.275 	1.8172      
6.285 	1.86841     
6.295 	1.94605     
6.305 	2.04962     
6.315 	2.17733     
6.325 	2.32611     
6.335 	2.49185     
6.345 	2.66953     
6.355 	2.85349     
6.365 	3.03762     
6.375 	3.21569     
6.385 	3.38155     
6.395 	3.52942     
6.405 	3.65412     
6.415 	3.75126     
6.425 	3.81745     
6.435 	3.85038     
6.445 	3.84896     
6.455 	3.81331     
6.465 	3.74478     
6.475 	3.64586     
6.485 	3.52008     
6.495 	3.37187     
6.505 	3.20637     
6.515 	3.02922     
6.525 	2.84632     
6.535 	2.66361     
6.545 	2.48684     
6.555 	2.32133     
6.565 	2.17178     
6.575 	2.04209     
6.585 	1.93519     
6.595 	1.85301     
6.605 	1.79634     
6.615 	1.76486     
6.625 	1.75717     
6.635 	1.77086     
6.645 	1.80261     
6.655 	1.84837     
6.665 	1.90353     
6.675 	1.9631      
6.685 	2.02193     
6.695 	2.07496     
6.705 	2.11737     
6.715 	2.14484     
6.725 	2.1537      
6.735 	2.14106     
6.745 	2.10497     
6.755 	2.04444     
6.765 	1.95954     
6.775 	1.85135     
6.785 	1.72191     
6.795 	1.57417     
6.805 	1.41182     
6.815 	1.23917     
6.825 	1.06097     
6.835 	0.882197    
6.845 	0.707868    
6.855 	0.542835    
6.865 	0.391584    
6.875 	0.258059    
6.885 	0.145505    
6.895 	0.0563364   
6.905 	-0.00795695 
6.915 	-0.0468673  
6.925 	-0.0608878  
6.935 	-0.0514911  
6.945 	-0.0210686  
6.955 	0.0271663   
6.965 	0.0893067   
6.975 	0.160908    
6.985 	0.237166    
6.995 	0.313106    
7.005 	0.383775    
7.015 	0.444446    
7.025 	0.490792    
7.035 	0.51906     
7.045 	0.526216    
7.055 	0.510061    
7.065 	0.469312    
7.075 	0.403651    
7.085 	0.313737    
7.095 	0.201173    
7.105 	0.0684433   
7.115 	-0.0811844  
7.125 	-0.243788   
7.135 	-0.414944   
7.145 	-0.589896   
7.155 	-0.76374    
7.165 	-0.931607   
7.175 	-1.08885    
7.185 	-1.23122    
7.195 	-1.355      
7.205 	-1.45718    
7.215 	-1.53552    
7.225 	-1.58866    
7.235 	-1.61613    
7.245 	-1.61837    
7.255 	-1.59669    
7.265 	-1.55324    
7.275 	-1.49087    
7.285 	-1.41303    
7.295 	-1.32363    
7.305 	-1.22686    
7.315 	-1.12707    
7.325 	-1.02855    
7.335 	-0.935378   
7.345 	-0.851286   
7.355 	-0.779495   
7.365 	-0.722611   
7.375 	-0.682531   
7.385 	-0.660387   
7.395 	-0.656507   
7.405 	-0.67043    
7.415 	-0.700931   
7.425 	-0.746094   
7.435 	-0.803396   
7.445 	-0.86983    
7.455 	-0.942033   
7.465 	-1.01643    
7.475 	-1.08941    
7.485 	-1.15742    
7.495 	-1.21718    
7.505 	-1.26577    
7.515 	-1.3008     
7.525 	-1.32041    
7.535 	-1.32346    
7.545 	-1.30948    
7.555 	-1.27871    
7.565 	-1.23212    
7.575 	-1.17131    
7.585 	-1.09845    
7.595 	-1.01621    
7.605 	-0.927631   
7.615 	-0.835968   
7.625 	-0.744587   
7.635 	-0.656804   
7.645 	-0.575745   
7.655 	-0.50422    
7.665 	-0.444596   
7.675 	-0.398702   
7.685 	-0.367753   
7.695 	-0.352293   
7.705 	-0.352174   
7.715 	-0.36656    
7.725 	-0.393958   
7.735 	-0.43228    
7.745 	-0.478929   
7.755 	-0.530899   
7.765 	-0.584906   
7.775 	-0.637513   
7.785 	-0.685281   
7.795 	-0.724902   
7.805 	-0.753344   
7.815 	-0.767972   
7.825 	-0.766662   
7.835 	-0.747894   
7.845 	-0.710817   
7.855 	-0.655292   
7.865 	-0.581905   
7.875 	-0.491956   
7.885 	-0.387408   
7.895 	-0.270828   
7.905 	-0.145284   
7.915 	-0.0142384  
7.925 	0.118581    
7.935 	0.249326    
7.945 	0.374165    
7.955 	0.489435    
7.965 	0.591774    
7.975 	0.678255    
7.985 	0.746489    
7.995 	0.794723    
8.005 	0.821903    
8.015 	0.827717    
8.025 	0.812605    
8.035 	0.777743    
8.045 	0.725004    
8.055 	0.65688     
8.065 	0.576399    
8.075 	0.487003    
8.085 	0.392427    
8.095 	0.296557    
8.105 	0.203287    
8.115 	0.116378    
8.125 	0.0393158   
8.135 	-0.0248115  
8.145 	-0.0734264  
8.155 	-0.104553   
8.165 	-0.116885   
8.175 	-0.109829   
8.185 	-0.0835212  
8.195 	-0.0388137  
8.205 	0.0227614   
8.215 	0.099056    
8.225 	0.187391    
8.235 	0.284663    
8.245 	0.387458    
8.255 	0.49219     
8.265 	0.595227    
8.275 	0.693031    
8.285 	0.782287    
8.295 	0.860024    
8.305 	0.923718    
8.315 	0.971382    
8.325 	1.00163     
8.335 	1.01373     
8.345 	1.00759     
8.355 	0.983801    
8.365 	0.943561    
8.375 	0.888641    
8.385 	0.821302    
8.395 	0.744202    
8.405 	0.660292    
8.415 	0.572696    
8.425 	0.484589    
8.435 	0.399078    
8.445 	0.319082    
8.455 	0.247225    
8.465 	0.185742    
8.475 	0.136399    
8.485 	0.100434    
8.495 	0.0785225   
8.505 	0.0707573   
8.515 	0.0766611   
8.525 	0.0952144   
8.535 	0.124907    
8.545 	0.163806    
8.555 	0.209643    
8.565 	0.25991     
8.575 	0.311962    
8.585 	0.36313     
8.595 	0.410823    
8.605 	0.452639    
8.615 	0.486452    
8.625 	0.510498    
8.635 	0.523442    
8.645 	0.524424    
8.655 	0.513089    
8.665 	0.489597    
8.675 	0.454608    
8.685 	0.409253    
8.695 	0.355079    
8.705 	0.293986    
8.715 	0.228146    
8.725 	0.159911    
8.735 	0.0917172   
8.745 	0.025987    
8.755 	-0.0349705  
8.765 	-0.0890507  
8.775 	-0.134437   
8.785 	-0.169673   
8.795 	-0.193717   
8.805 	-0.205984   
8.815 	-0.206362   
8.825 	-0.195221   
8.835 	-0.173388   
8.845 	-0.142117   
8.855 	-0.103038   
8.865 	-0.0580847  
8.875 	-0.00942295 
8.885 	0.0406392   
8.895 	0.0897419   
8.905 	0.135567    
8.915 	0.175927    
8.925 	0.208854    
8.935 	0.232672    
8.945 	0.246061    
8.955 	0.248109    
8.965 	0.238345    
8.975 	0.216753    
8.985 	0.183772    
8.995 	0.140279    
9.005 	0.0875482   
9.015 	0.0272048   
9.025 	-0.0388419  
9.035 	-0.108472   
9.045 	-0.179437   
9.055 	-0.249445   
9.065 	-0.31625    
9.075 	-0.377734   
9.085 	-0.431987   
9.095 	-0.477376   
9.105 	-0.512606   
9.115 	-0.53676    
9.125 	-0.549335   
9.135 	-0.550255   
9.145 	-0.539865   
9.155 	-0.518916   
9.165 	-0.488532   
9.175 	-0.45016    
9.185 	-0.405515   
9.195 	-0.356508   
9.205 	-0.305174   
9.215 	-0.253595   
9.225 	-0.203816   
9.235 	-0.157776   
9.245 	-0.117232   
9.255 	-0.0836978  
9.265 	-0.0583938  
9.275 	-0.042204   
9.285 	-0.0356513  
9.295 	-0.0388843  
9.305 	-0.0516797  
9.315 	-0.0734592  
9.325 	-0.103318   
9.335 	-0.140069   
9.345 	-0.182289   
9.355 	-0.228384   
9.365 	-0.27665    
9.375 	-0.325341   
9.385 	-0.372738   
9.395 	-0.41721    
9.405 	-0.457276   
9.415 	-0.491658   
9.425 	-0.519319   
9.435 	-0.539501   
9.445 	-0.55174    
9.455 	-0.555876   
9.465 	-0.552047   
9.475 	-0.540674   
9.485 	-0.522435   
9.495 	-0.498222   
9.505 	-0.469102   
9.515 	-0.436263   
9.525 	-0.400961   
9.535 	-0.364465   
9.545 	-0.328002   
9.555 	-0.292705   
9.565 	-0.259568   
9.575 	-0.229409   
9.585 	-0.202839   
9.595 	-0.180244   
9.605 	-0.161772   
9.615 	-0.147339   
9.625 	-0.136637   
9.635 	-0.129159   
9.645 	-0.124226   
9.655 	-0.121026   
9.665 	-0.118657   
9.675 	-0.116175   
9.685 	-0.112636   
9.695 	-0.107152   
9.705 	-0.098927   
9.715 	-0.087303   
9.725 	-0.07179    
9.735 	-0.052093   
9.745 	-0.0281285  
9.755 	-3.15634e-05
9.765 	0.0318469   
9.775 	0.0669523   
9.785 	0.104548    
9.795 	0.143747    
9.805 	0.183544    
9.815 	0.222864    
9.825 	0.260602    
9.835 	0.295675    
9.845 	0.327064    
9.855 	0.353866    
9.865 	0.375323    
9.875 	0.390867    
9.885 	0.40014     
9.895 	0.403012    
9.905 	0.399591    
9.915 	0.390223    
9.925 	0.375475    
9.935 	0.356119    
9.945 	0.333101    
9.955 	0.307504    
9.965 	0.280503    
9.975 	0.253321    
9.985 	0.22718     
9.995 	0.203247    
