q      	cage        
1.465 	473.31      
1.475 	400.106     
1.485 	334.589     
1.495 	277.191     
1.505 	228.115     
1.515 	187.344     
1.525 	154.652     
1.535 	129.631     
1.545 	111.71      
1.555 	100.182     
1.565 	94.2368     
1.575 	92.9879     
1.585 	95.5051     
1.595 	100.844     
1.605 	108.077     
1.615 	116.315     
1.625 	124.739     
1.635 	132.613     
1.645 	139.305     
1.655 	144.298     
1.665 	147.198     
1.675 	147.738     
1.685 	145.775     
1.695 	141.29      
1.705 	134.373     
1.715 	125.22      
1.725 	114.109     
1.735 	101.391     
1.745 	87.471      
1.755 	72.7855     
1.765 	57.7885     
1.775 	42.9316     
1.785 	28.6468     
1.795 	15.3319     
1.805 	3.337       
1.815 	-7.04664    
1.825 	-15.5943    
1.835 	-22.1533    
1.845 	-26.6456    
1.855 	-29.0673    
1.865 	-29.4858    
1.875 	-28.0341    
1.885 	-24.9036    
1.895 	-20.3346    
1.905 	-14.6057    
1.915 	-8.02215    
1.925 	-0.903971   
1.935 	6.42609     
1.945 	13.6542     
1.955 	20.486      
1.965 	26.6567     
1.975 	31.9384     
1.985 	36.1473     
1.995 	39.1478     
2.005 	40.8553     
2.015 	41.237      
2.025 	40.3104     
2.035 	38.1406     
2.045 	34.8355     
2.055 	30.5402     
2.065 	25.4297     
2.075 	19.7012     
2.085 	13.5657     
2.095 	7.24006     
2.105 	0.938125    
2.115 	-5.13672    
2.125 	-10.7987    
2.135 	-15.8859    
2.145 	-20.265     
2.155 	-23.8353    
2.165 	-26.5311    
2.175 	-28.3223    
2.185 	-29.2145    
2.195 	-29.247     
2.205 	-28.4902    
2.215 	-27.0413    
2.225 	-25.0201    
2.235 	-22.5631    
2.245 	-19.8181    
2.255 	-16.938     
2.265 	-14.0749    
2.275 	-11.3746    
2.285 	-8.97098    
2.295 	-6.98194    
2.305 	-5.50524    
2.315 	-4.61573    
2.325 	-4.36341    
2.335 	-4.77248    
2.345 	-5.84141    
2.355 	-7.54392    
2.365 	-9.8309     
2.375 	-12.6331    
2.385 	-15.8643    
2.395 	-19.4252    
2.405 	-23.2078    
2.415 	-27.0993    
2.425 	-30.9865    
2.435 	-34.7602    
2.445 	-38.3187    
2.455 	-41.5714    
2.465 	-44.4416    
2.475 	-46.8686    
2.485 	-48.8092    
2.495 	-50.2387    
2.505 	-51.1506    
2.515 	-51.5563    
2.525 	-51.4835    
2.535 	-50.9745    
2.545 	-50.0839    
2.555 	-48.8758    
2.565 	-47.4208    
2.575 	-45.7928    
2.585 	-44.0664    
2.595 	-42.3134    
2.605 	-40.6002    
2.615 	-38.9856    
2.625 	-37.5183    
2.635 	-36.2362    
2.645 	-35.1642    
2.655 	-34.315     
2.665 	-33.688     
2.675 	-33.2706    
2.685 	-33.0389    
2.695 	-32.9593    
2.705 	-32.9903    
2.715 	-33.0844    
2.725 	-33.1905    
2.735 	-33.256     
2.745 	-33.2294    
2.755 	-33.0623    
2.765 	-32.7115    
2.775 	-32.1406    
2.785 	-31.3216    
2.795 	-30.2359    
2.805 	-28.8748    
2.815 	-27.24      
2.825 	-25.3432    
2.835 	-23.206     
2.845 	-20.8582    
2.855 	-18.3373    
2.865 	-15.6865    
2.875 	-12.9536    
2.885 	-10.1884    
2.895 	-7.44169    
2.905 	-4.76275    
2.915 	-2.19803    
2.925 	0.210604    
2.935 	2.42715     
2.945 	4.42262     
2.955 	6.17579     
2.965 	7.67373     
2.975 	8.91194     
2.985 	9.89416     
2.995 	10.6319     
3.005 	11.1438     
3.015 	11.4544     
3.025 	11.5932     
3.035 	11.5932     
3.045 	11.4893     
3.055 	11.3173     
3.065 	11.112      
3.075 	10.9062     
3.085 	10.7293     
3.095 	10.6063     
3.105 	10.557      
3.115 	10.5956     
3.125 	10.73       
3.135 	10.9619     
3.145 	11.287      
3.155 	11.6956     
3.165 	12.1729     
3.175 	12.7        
3.185 	13.2549     
3.195 	13.8133     
3.205 	14.3502     
3.215 	14.8407     
3.225 	15.2611     
3.235 	15.59       
3.245 	15.8093     
3.255 	15.9047     
3.265 	15.8667     
3.275 	15.6905     
3.285 	15.3764     
3.295 	14.93       
3.305 	14.3613     
3.315 	13.6851     
3.325 	12.9198     
3.335 	12.0868     
3.345 	11.2098     
3.355 	10.3135     
3.365 	9.42335     
3.375 	8.56374     
3.385 	7.75766     
3.395 	7.02564     
3.405 	6.38506     
3.415 	5.84953     
3.425 	5.42846     
3.435 	5.12677     
3.445 	4.94479     
3.455 	4.87837     
3.465 	4.91907     
3.475 	5.05463     
3.485 	5.26947     
3.495 	5.54538     
3.505 	5.86226     
3.515 	6.19894     
3.525 	6.53399     
3.535 	6.84659     
3.545 	7.11725     
3.555 	7.32859     
3.565 	7.46595     
3.575 	7.51786     
3.585 	7.47645     
3.595 	7.33769     
3.605 	7.10141     
3.615 	6.77129     
3.625 	6.35459     
3.635 	5.86183     
3.645 	5.30631     
3.655 	4.70354     
3.665 	4.07061     
3.675 	3.42549     
3.685 	2.78636     
3.695 	2.17085     
3.705 	1.59545     
3.715 	1.07486     
3.725 	0.621474    
3.735 	0.24497     
3.745 	-0.0480057  
3.755 	-0.254027   
3.765 	-0.372948   
3.775 	-0.407836   
3.785 	-0.364786   
3.795 	-0.252617   
3.805 	-0.0824826  
3.815 	0.132607    
3.825 	0.378323    
3.835 	0.639585    
3.845 	0.901155    
3.855 	1.14821     
3.865 	1.36691     
3.875 	1.54486     
3.885 	1.67159     
3.895 	1.73885     
3.905 	1.74089     
3.915 	1.67464     
3.925 	1.53967     
3.935 	1.33823     
3.945 	1.07498     
3.955 	0.756855    
3.965 	0.392633    
3.975 	-0.00740281 
3.985 	-0.431928   
3.995 	-0.869046   
4.005 	-1.30677    
4.015 	-1.73349    
4.025 	-2.13843    
4.035 	-2.51203    
4.045 	-2.84633    
4.055 	-3.13517    
4.065 	-3.37444    
4.075 	-3.56216    
4.085 	-3.69851    
4.095 	-3.78572    
4.105 	-3.82797    
4.115 	-3.83115    
4.125 	-3.80252    
4.135 	-3.75044    
4.145 	-3.68396    
4.155 	-3.61241    
4.165 	-3.54502    
4.175 	-3.49053    
4.185 	-3.45682    
4.195 	-3.45059    
4.205 	-3.47711    
4.215 	-3.53999    
4.225 	-3.64105    
4.235 	-3.78029    
4.245 	-3.95587    
4.255 	-4.16421    
4.265 	-4.40016    
4.275 	-4.65718    
4.285 	-4.92766    
4.295 	-5.2032     
4.305 	-5.47494    
4.315 	-5.73393    
4.325 	-5.97146    
4.335 	-6.17942    
4.345 	-6.35058    
4.355 	-6.47888    
4.365 	-6.55964    
4.375 	-6.58972    
4.385 	-6.56762    
4.395 	-6.49355    
4.405 	-6.36934    
4.415 	-6.19839    
4.425 	-5.9855     
4.435 	-5.73667    
4.445 	-5.45888    
4.455 	-5.15975    
4.465 	-4.84729    
4.475 	-4.52959    
4.485 	-4.21445    
4.495 	-3.9092     
4.505 	-3.62031    
4.515 	-3.35325    
4.525 	-3.11228    
4.535 	-2.90028    
4.545 	-2.71874    
4.555 	-2.56768    
4.565 	-2.4457     
4.575 	-2.35009    
4.585 	-2.27696    
4.595 	-2.22141    
4.605 	-2.17778    
4.615 	-2.13989    
4.625 	-2.10127    
4.635 	-2.0555     
4.645 	-1.9964     
4.655 	-1.91835    
4.665 	-1.81645    
4.675 	-1.68678    
4.685 	-1.52648    
4.695 	-1.33394    
4.705 	-1.10876    
4.715 	-0.851844   
4.725 	-0.565312   
4.735 	-0.252413   
4.745 	0.0826006   
4.755 	0.434648    
4.765 	0.79802     
4.775 	1.1666      
4.785 	1.53412     
4.795 	1.89434     
4.805 	2.24135     
4.815 	2.56975     
4.825 	2.87482     
4.835 	3.15274     
4.845 	3.40064     
4.855 	3.61674     
4.865 	3.80035     
4.875 	3.95189     
4.885 	4.07279     
4.895 	4.16548     
4.905 	4.23316     
4.915 	4.27971     
4.925 	4.3095      
4.935 	4.32712     
4.945 	4.33727     
4.955 	4.34446     
4.965 	4.35286     
4.975 	4.3661      
4.985 	4.38713     
4.995 	4.41803     
5.005 	4.46        
5.015 	4.51325     
5.025 	4.57699     
5.035 	4.64948     
5.045 	4.72807     
5.055 	4.80935     
5.065 	4.88923     
5.075 	4.96315     
5.085 	5.02626     
5.095 	5.07358     
5.105 	5.10026     
5.115 	5.10176     
5.125 	5.07402     
5.135 	5.01367     
5.145 	4.91817     
5.155 	4.78589     
5.165 	4.61625     
5.175 	4.40975     
5.185 	4.16795     
5.195 	3.89345     
5.205 	3.58983     
5.215 	3.26155     
5.225 	2.91376     
5.235 	2.55221     
5.245 	2.18298     
5.255 	1.81236     
5.265 	1.4466      
5.275 	1.09171     
5.285 	0.753286    
5.295 	0.436322    
5.305 	0.145059    
5.315 	-0.117139   
5.325 	-0.347879   
5.335 	-0.545795   
5.345 	-0.71057    
5.355 	-0.842916   
5.365 	-0.944523   
5.375 	-1.01797    
5.385 	-1.0666     
5.395 	-1.09438    
5.405 	-1.10577    
5.415 	-1.10547    
5.425 	-1.09832    
5.435 	-1.08907    
5.445 	-1.0822     
5.455 	-1.08179    
5.465 	-1.09135    
5.475 	-1.11369    
5.485 	-1.15088    
5.495 	-1.20411    
5.505 	-1.27376    
5.515 	-1.35931    
5.525 	-1.45945    
5.535 	-1.57209    
5.545 	-1.69453    
5.555 	-1.82351    
5.565 	-1.95537    
5.575 	-2.08621    
5.585 	-2.21205    
5.595 	-2.32897    
5.605 	-2.43327    
5.615 	-2.52163    
5.625 	-2.59118    
5.635 	-2.63969    
5.645 	-2.66556    
5.655 	-2.66795    
5.665 	-2.64675    
5.675 	-2.60261    
5.685 	-2.53689    
5.695 	-2.4516     
5.705 	-2.34933    
5.715 	-2.23315    
5.725 	-2.10646    
5.735 	-1.9729     
5.745 	-1.83621    
5.755 	-1.70004    
5.765 	-1.56789    
5.775 	-1.44295    
5.785 	-1.32799    
5.795 	-1.22529    
5.805 	-1.13654    
5.815 	-1.06282    
5.825 	-1.00458    
5.835 	-0.961612   
5.845 	-0.933106   
5.855 	-0.917695   
5.865 	-0.91352    
5.875 	-0.91832    
5.885 	-0.929534   
5.895 	-0.944411   
5.905 	-0.960125   
5.915 	-0.973892   
5.925 	-0.98308    
5.935 	-0.985312   
5.945 	-0.978557   
5.955 	-0.961203   
5.965 	-0.932118   
5.975 	-0.890681   
5.985 	-0.836803   
5.995 	-0.770914   
6.005 	-0.693944   
6.015 	-0.607274   
6.025 	-0.512671   
6.035 	-0.412217   
6.045 	-0.308216   
6.055 	-0.203102   
6.065 	-0.0993409  
6.075 	0.000666837 
6.085 	0.0946794   
6.095 	0.180698    
6.105 	0.257038    
6.115 	0.322392    
6.125 	0.375869    
6.135 	0.417021    
6.145 	0.445852    
6.155 	0.462802    
6.165 	0.468724    
6.175 	0.464836    
6.185 	0.452664    
6.195 	0.433975    
6.205 	0.410693    
6.215 	0.384824    
6.225 	0.358366    
6.235 	0.333233    
6.245 	0.31117     
6.255 	0.293695    
6.265 	0.282033    
6.275 	0.277077    
6.285 	0.279354    
6.295 	0.289017    
6.305 	0.305844    
6.315 	0.329254    
6.325 	0.358345    
6.335 	0.391935    
6.345 	0.428622    
6.355 	0.466848    
6.365 	0.504972    
6.375 	0.541342    
6.385 	0.574367    
6.395 	0.602593    
6.405 	0.624761    
6.415 	0.639864    
6.425 	0.647189    
6.435 	0.646352    
6.445 	0.637308    
6.455 	0.620361    
6.465 	0.596142    
6.475 	0.565593    
6.485 	0.529917    
6.495 	0.490536    
6.505 	0.449029    
6.515 	0.407062    
6.525 	0.366323    
6.535 	0.328453    
6.545 	0.294971    
6.555 	0.267215    
6.565 	0.246287    
6.575 	0.233002    
6.585 	0.22786     
6.595 	0.231015    
6.605 	0.242278    
6.615 	0.261113    
6.625 	0.286665    
6.635 	0.317788    
6.645 	0.353094    
6.655 	0.391004    
6.665 	0.429814    
6.675 	0.467759    
6.685 	0.503087    
6.695 	0.534125    
6.705 	0.559349    
6.715 	0.577443    
6.725 	0.587352    
6.735 	0.588322    
6.745 	0.579938    
6.755 	0.562131    
6.765 	0.535192    
6.775 	0.499752    
6.785 	0.456767    
6.795 	0.407478    
6.805 	0.353361    
6.815 	0.296077    
6.825 	0.237403    
6.835 	0.179167    
6.845 	0.123179    
6.855 	0.0711605   
6.865 	0.0246797   
6.875 	-0.0149066  
6.885 	-0.0465041  
6.895 	-0.0693217  
6.905 	-0.0828998  
6.915 	-0.0871262  
6.925 	-0.0822381  
6.935 	-0.0688118  
6.945 	-0.0477379  
6.955 	-0.0201859  
6.965 	0.0124423   
6.975 	0.0485673   
6.985 	0.0864937   
6.995 	0.124476    
7.005 	0.160783    
7.015 	0.193769    
7.025 	0.221929    
7.035 	0.24396     
7.045 	0.258807    
7.055 	0.265703    
7.065 	0.26419     
7.075 	0.254142    
7.085 	0.235758    
7.095 	0.209558    
7.105 	0.176357    
7.115 	0.13723     
7.125 	0.0934684   
7.135 	0.0465304   
7.145 	-0.00202019 
7.155 	-0.050573   
7.165 	-0.0975345  
7.175 	-0.141389   
7.185 	-0.180757   
7.195 	-0.214444   
7.205 	-0.24149    
7.215 	-0.261198   
7.225 	-0.273163   
7.235 	-0.277278   
7.245 	-0.273743   
7.255 	-0.263045   
7.265 	-0.245944   
7.275 	-0.223431   
7.285 	-0.196694   
7.295 	-0.167067   
7.305 	-0.135973   
7.315 	-0.104872   
7.325 	-0.0751991  
7.335 	-0.0483123  
7.345 	-0.0254362  
7.355 	-0.00761777 
7.365 	0.00431407  
7.375 	0.0097783   
7.385 	0.00846224  
7.395 	0.000331173 
7.405 	-0.0143732  
7.415 	-0.035145   
7.425 	-0.0612367  
7.435 	-0.0916911  
7.445 	-0.125381   
7.455 	-0.161054   
7.465 	-0.197387   
7.475 	-0.233032   
7.485 	-0.266678   
7.495 	-0.297093   
7.505 	-0.32318    
7.515 	-0.344014   
7.525 	-0.358875   
7.535 	-0.367282   
7.545 	-0.368999   
7.555 	-0.364051   
7.565 	-0.352716   
7.575 	-0.335509   
7.585 	-0.313165   
7.595 	-0.286604   
7.605 	-0.256893   
7.615 	-0.225203   
7.625 	-0.192761   
7.635 	-0.160801   
7.645 	-0.130515   
7.655 	-0.103008   
7.665 	-0.0792501  
7.675 	-0.0600452  
7.685 	-0.0459969  
7.695 	-0.0374874  
7.705 	-0.0346648  
7.715 	-0.0374393  
7.725 	-0.0454887  
7.735 	-0.0582741  
7.745 	-0.0750627  
7.755 	-0.0949595  
7.765 	-0.116944   
7.775 	-0.139913   
7.785 	-0.162725   
7.795 	-0.184247   
7.805 	-0.203397   
7.815 	-0.219192   
7.825 	-0.230786   
7.835 	-0.237498   
7.845 	-0.238845   
7.855 	-0.234559   
7.865 	-0.224594   
7.875 	-0.20913    
7.885 	-0.188564   
7.895 	-0.163496   
7.905 	-0.1347     
7.915 	-0.103098   
7.925 	-0.0697221  
7.935 	-0.0356719  
7.945 	-0.00207402 
7.955 	0.0299627   
7.965 	0.0593901   
7.975 	0.0852603   
7.985 	0.106762    
7.995 	0.123252    
8.005 	0.134276    
8.015 	0.139589    
8.025 	0.139159    
8.035 	0.133169    
8.045 	0.122009    
8.055 	0.106259    
8.065 	0.086664    
8.075 	0.0641045   
8.085 	0.0395633   
8.095 	0.0140858   
8.105 	-0.01126    
8.115 	-0.0354246  
8.125 	-0.0574165  
8.135 	-0.0763394  
8.145 	-0.0914246  
8.155 	-0.102059   
8.165 	-0.107807   
8.175 	-0.108423   
8.185 	-0.10386    
8.195 	-0.0942658  
8.205 	-0.0799772  
8.215 	-0.0615023  
8.225 	-0.0394988  
8.235 	-0.0147459  
8.245 	0.0118875   
8.255 	0.0394781   
8.265 	0.0670848   
8.275 	0.0937854   
8.285 	0.118712    
8.295 	0.141085    
8.305 	0.160238    
8.315 	0.175647    
8.325 	0.186943    
8.335 	0.193927    
8.345 	0.196572    
8.355 	0.195022    
8.365 	0.189579    
8.375 	0.180691    
8.385 	0.168931    
8.395 	0.154968    
8.405 	0.139537    
8.415 	0.123414    
8.425 	0.107374    
8.435 	0.0921659   
8.445 	0.0784776   
8.455 	0.0669108   
8.465 	0.0579561   
8.475 	0.0519747   
8.485 	0.0491851   
8.495 	0.0496562   
8.505 	0.0533067   
8.515 	0.0599106   
8.525 	0.0691092   
8.535 	0.0804277   
8.545 	0.0932974   
8.555 	0.107081    
8.565 	0.121101    
8.575 	0.134668    
8.585 	0.147114    
8.595 	0.157817    
8.605 	0.166231    
8.615 	0.171906    
8.625 	0.174512    
8.635 	0.173847    
8.645 	0.169851    
8.655 	0.162603    
8.665 	0.152325    
8.675 	0.139364    
8.685 	0.124183    
8.695 	0.107342    
8.705 	0.089471    
8.715 	0.0712446   
8.725 	0.0533551   
8.735 	0.0364819   
8.745 	0.0212634   
8.755 	0.00826965  
8.765 	-0.00202164 
8.775 	-0.00924593 
8.785 	-0.0131676  
8.795 	-0.0136908  
8.805 	-0.0108641  
8.815 	-0.00488032 
8.825 	0.00393117  
8.835 	0.0151162   
8.845 	0.0281135   
8.855 	0.0422767   
8.865 	0.0569      
8.875 	0.0712457   
8.885 	0.0845742   
8.895 	0.0961736   
8.905 	0.105388    
8.915 	0.111646    
8.925 	0.11448     
8.935 	0.113552    
8.945 	0.108663    
8.955 	0.0997637   
8.965 	0.0869593   
8.975 	0.0705052   
8.985 	0.0507992   
8.995 	0.0283677   
9.005 	0.00384665  
9.015 	-0.0220419  
9.025 	-0.048516   
9.035 	-0.0747628  
9.045 	-0.0999688  
9.055 	-0.12335    
9.065 	-0.14418    
9.075 	-0.161818   
9.085 	-0.175733   
9.095 	-0.185521   
9.105 	-0.190919   
9.115 	-0.191819   
9.125 	-0.188266   
9.135 	-0.180458   
9.145 	-0.168737   
9.155 	-0.153576   
9.165 	-0.135563   
9.175 	-0.115371   
9.185 	-0.093743   
9.195 	-0.0714545  
9.205 	-0.0492909  
9.215 	-0.0280159  
9.225 	-0.00834458 
9.235 	0.00908241  
9.245 	0.0237213   
9.255 	0.0351434   
9.265 	0.0430493   
9.275 	0.047277    
9.285 	0.0478058   
9.295 	0.0447534   
9.305 	0.0383692   
9.315 	0.0290209   
9.325 	0.0171786   
9.335 	0.00339343  
9.345 	-0.0117254  
9.355 	-0.0275358  
9.365 	-0.0433895  
9.375 	-0.0586569  
9.385 	-0.072753   
9.395 	-0.0851589  
9.405 	-0.0954417  
9.415 	-0.10327    
9.425 	-0.108425   
9.435 	-0.110808   
9.445 	-0.110439   
9.455 	-0.107458   
9.465 	-0.102111   
9.475 	-0.094741   
9.485 	-0.0857715  
9.495 	-0.0756849  
9.505 	-0.0650019  
9.515 	-0.0542577  
9.525 	-0.0439784  
9.535 	-0.0346582  
9.545 	-0.0267373  
9.555 	-0.0205835  
9.565 	-0.0164755  
9.575 	-0.0145915  
9.585 	-0.015001   
9.595 	-0.0176619  
9.605 	-0.0224222  
9.615 	-0.0290259  
9.625 	-0.0371242  
9.635 	-0.0462898  
9.645 	-0.056035   
9.655 	-0.0658321  
9.665 	-0.075136   
9.675 	-0.0834072  
9.685 	-0.0901349  
9.695 	-0.094859   
9.705 	-0.0971901  
9.715 	-0.096827   
9.725 	-0.0935701  
9.735 	-0.0873316  
9.745 	-0.0781409  
9.755 	-0.0661445  
9.765 	-0.051603   
9.775 	-0.0348815  
9.785 	-0.0164374  
9.795 	0.00319634  
9.805 	0.0234312   
9.815 	0.0436446   
9.825 	0.0632036   
9.835 	0.0814889   
9.845 	0.0979181   
9.855 	0.111968    
9.865 	0.123196    
9.875 	0.131253    
9.885 	0.135901    
9.895 	0.137023    
9.905 	0.13462     
9.915 	0.128822    
9.925 	0.119873    
9.935 	0.108128    
9.945 	0.0940379   
9.955 	0.0781303   
9.965 	0.0609924   
9.975 	0.0432471   
9.985 	0.0255297   
9.995 	0.00846422  
