q      	cage        
4.845 	13.6991     
4.855 	14.2432     
4.865 	14.6472     
4.875 	14.9145     
4.885 	15.0527     
4.895 	15.0734     
4.905 	14.9912     
4.915 	14.8239     
4.925 	14.5911     
4.935 	14.3137     
4.945 	14.0131     
4.955 	13.7101     
4.965 	13.4247     
4.975 	13.1746     
4.985 	12.9751     
4.995 	12.8381     
5.005 	12.7719     
5.015 	12.7811     
5.025 	12.866      
5.035 	13.0228     
5.045 	13.244      
5.055 	13.5184     
5.065 	13.8318     
5.075 	14.1674     
5.085 	14.5066     
5.095 	14.8296     
5.105 	15.1163     
5.115 	15.3472     
5.125 	15.5038     
5.135 	15.5698     
5.145 	15.5312     
5.155 	15.3774     
5.165 	15.1011     
5.175 	14.6991     
5.185 	14.172      
5.195 	13.5243     
5.205 	12.7647     
5.215 	11.905      
5.225 	10.9602     
5.235 	9.94807     
5.245 	8.88808     
5.255 	7.80103     
5.265 	6.70822     
5.275 	5.63069     
5.285 	4.58854     
5.295 	3.60019     
5.305 	2.68179     
5.315 	1.8467      
5.325 	1.10505     
5.335 	0.463467    
5.345 	-0.0751086  
5.355 	-0.511427   
5.365 	-0.849825   
5.375 	-1.09798    
5.385 	-1.26656    
5.395 	-1.36873    
5.405 	-1.41962    
5.415 	-1.4357     
5.425 	-1.43412    
5.435 	-1.43203    
5.445 	-1.44595    
5.455 	-1.49112    
5.465 	-1.5809     
5.475 	-1.72636    
5.485 	-1.93582    
5.495 	-2.21458    
5.505 	-2.56479    
5.515 	-2.98537    
5.525 	-3.47208    
5.535 	-4.01777    
5.545 	-4.61264    
5.555 	-5.24465    
5.565 	-5.90002    
5.575 	-6.56373    
5.585 	-7.22014    
5.595 	-7.85355    
5.605 	-8.44878    
5.615 	-8.99177    
5.625 	-9.47       
5.635 	-9.87303    
5.645 	-10.1928    
5.655 	-10.4238    
5.665 	-10.5634    
5.675 	-10.6118    
5.685 	-10.572     
5.695 	-10.4495    
5.705 	-10.2523    
5.715 	-9.99025    
5.725 	-9.67497    
5.735 	-9.31909    
5.745 	-8.93593    
5.755 	-8.53893    
5.765 	-8.14116    
5.775 	-7.75481    
5.785 	-7.39082    
5.795 	-7.05844    
5.805 	-6.76495    
5.815 	-6.51547    
5.825 	-6.31277    
5.835 	-6.15731    
5.845 	-6.04721    
5.855 	-5.97847    
5.865 	-5.94514    
5.875 	-5.93967    
5.885 	-5.95323    
5.895 	-5.9761     
5.905 	-5.99814    
5.915 	-6.00918    
5.925 	-5.99947    
5.935 	-5.96006    
5.945 	-5.88321    
5.955 	-5.76265    
5.965 	-5.59382    
5.975 	-5.3741     
5.985 	-5.10283    
5.995 	-4.78136    
6.005 	-4.41299    
6.015 	-4.00279    
6.025 	-3.5574     
6.035 	-3.08479    
6.045 	-2.59386    
6.055 	-2.09417    
6.065 	-1.59552    
6.075 	-1.10758    
6.085 	-0.639508   
6.095 	-0.19965    
6.105 	0.204809    
6.115 	0.568073    
6.125 	0.885934    
6.135 	1.1559      
6.145 	1.37725     
6.155 	1.55102     
6.165 	1.67993     
6.175 	1.7682      
6.185 	1.82139     
6.195 	1.84609     
6.205 	1.84968     
6.215 	1.83997     
6.225 	1.82486     
6.235 	1.81206     
6.245 	1.80869     
6.255 	1.82108     
6.265 	1.85445     
6.275 	1.91273     
6.285 	1.99842     
6.295 	2.1125      
6.305 	2.25438     
6.315 	2.42199     
6.325 	2.61184     
6.335 	2.8192      
6.345 	3.0383      
6.355 	3.2626      
6.365 	3.48505     
6.375 	3.69838     
6.385 	3.89543     
6.395 	4.06944     
6.405 	4.21432     
6.415 	4.32492     
6.425 	4.39721     
6.435 	4.4285      
6.445 	4.41748     
6.455 	4.36434     
6.465 	4.27072     
6.475 	4.13967     
6.485 	3.9755      
6.495 	3.78365     
6.505 	3.57043     
6.515 	3.34284     
6.525 	3.10821     
6.535 	2.87398     
6.545 	2.64739     
6.555 	2.43522     
6.565 	2.2435      
6.575 	2.07731     
6.585 	1.9406      
6.595 	1.83602     
6.605 	1.76488     
6.615 	1.72706     
6.625 	1.72109     
6.635 	1.74418     
6.645 	1.79238     
6.655 	1.86074     
6.665 	1.94353     
6.675 	2.03447     
6.685 	2.12699     
6.695 	2.21451     
6.705 	2.29071     
6.715 	2.34976     
6.725 	2.38659     
6.735 	2.39705     
6.745 	2.37812     
6.755 	2.32798     
6.765 	2.24609     
6.775 	2.13322     
6.785 	1.99142     
6.795 	1.82389     
6.805 	1.63487     
6.815 	1.42948     
6.825 	1.21348     
6.835 	0.993072    
6.845 	0.774611    
6.855 	0.564376    
6.865 	0.36831     
6.875 	0.191789    
6.885 	0.0394051   
6.895 	-0.0852118  
6.905 	-0.179534   
6.915 	-0.242235   
6.925 	-0.273234   
6.935 	-0.2737     
6.945 	-0.245995   
6.955 	-0.193582   
6.965 	-0.120882   
6.975 	-0.0330936  
6.985 	0.0640125   
6.995 	0.164324    
7.005 	0.26163     
7.015 	0.349866    
7.025 	0.423355    
7.035 	0.477027    
7.045 	0.506621    
7.055 	0.508849    
7.065 	0.481524    
7.075 	0.423646    
7.085 	0.335437    
7.095 	0.218331    
7.105 	0.0749214   
7.115 	-0.091145   
7.125 	-0.275308   
7.135 	-0.472272   
7.145 	-0.676208   
7.155 	-0.88098    
7.165 	-1.08038    
7.175 	-1.26835    
7.185 	-1.43924    
7.195 	-1.58801    
7.205 	-1.71038    
7.215 	-1.80305    
7.225 	-1.86378    
7.235 	-1.89147    
7.245 	-1.8862     
7.255 	-1.84923    
7.265 	-1.78293    
7.275 	-1.69067    
7.285 	-1.57672    
7.295 	-1.44603    
7.305 	-1.3041     
7.315 	-1.15672    
7.325 	-1.00974    
7.335 	-0.868918   
7.345 	-0.739619   
7.355 	-0.62667    
7.365 	-0.534167   
7.375 	-0.465332   
7.385 	-0.4224     
7.395 	-0.406548   
7.405 	-0.417865   
7.415 	-0.455363   
7.425 	-0.517032   
7.435 	-0.59993    
7.445 	-0.700308   
7.455 	-0.81377    
7.465 	-0.935451   
7.475 	-1.06021    
7.485 	-1.18284    
7.495 	-1.29825    
7.505 	-1.40172    
7.515 	-1.48899    
7.525 	-1.5565     
7.535 	-1.6015     
7.545 	-1.62211    
7.555 	-1.61743    
7.565 	-1.58755    
7.575 	-1.53352    
7.585 	-1.45731    
7.595 	-1.36173    
7.605 	-1.25028    
7.615 	-1.12704    
7.625 	-0.99648    
7.635 	-0.863295   
7.645 	-0.7322     
7.655 	-0.607754   
7.665 	-0.494181   
7.675 	-0.395206   
7.685 	-0.313911   
7.695 	-0.252619   
7.705 	-0.21281    
7.715 	-0.195069   
7.725 	-0.199068   
7.735 	-0.223589   
7.745 	-0.266577   
7.755 	-0.325224   
7.765 	-0.396089   
7.775 	-0.475233   
7.785 	-0.558375   
7.795 	-0.641068   
7.805 	-0.718864   
7.815 	-0.787494   
7.825 	-0.843028   
7.835 	-0.882027   
7.845 	-0.901673   
7.855 	-0.899871   
7.865 	-0.875329   
7.875 	-0.8276     
7.885 	-0.757095   
7.895 	-0.665061   
7.905 	-0.55353    
7.915 	-0.425235   
7.925 	-0.283505   
7.935 	-0.13213    
7.945 	0.0247751   
7.955 	0.182935    
7.965 	0.33807     
7.975 	0.486051    
7.985 	0.623057    
7.995 	0.745703    
8.005 	0.851163    
8.015 	0.937261    
8.025 	1.00254     
8.035 	1.04631     
8.045 	1.06862     
8.055 	1.07032     
8.065 	1.0529      
8.075 	1.01853     
8.085 	0.969857    
8.095 	0.909982    
8.105 	0.842269    
8.115 	0.77023     
8.125 	0.697381    
8.135 	0.627101    
8.145 	0.562505    
8.155 	0.506327    
8.165 	0.460814    
8.175 	0.427653    
8.185 	0.407915    
8.195 	0.402024    
8.205 	0.409756    
8.215 	0.430262    
8.225 	0.462115    
8.235 	0.503384    
8.245 	0.551722    
8.255 	0.604473    
8.265 	0.658785    
8.275 	0.711741    
8.285 	0.760474    
8.295 	0.802295    
8.305 	0.834798    
8.315 	0.855965    
8.325 	0.864242    
8.335 	0.858604    
8.345 	0.838597    
8.355 	0.804347    
8.365 	0.75656     
8.375 	0.696486    
8.385 	0.62587     
8.395 	0.546876    
8.405 	0.462       
8.415 	0.37397     
8.425 	0.285636    
8.435 	0.199855    
8.445 	0.119381    
8.455 	0.046753    
8.465 	-0.0157974  
8.475 	-0.0664352  
8.485 	-0.103788   
8.495 	-0.126998   
8.505 	-0.135745   
8.515 	-0.130259   
8.525 	-0.111301   
8.535 	-0.0801288  
8.545 	-0.0384387  
8.555 	0.0117034   
8.565 	0.0679504   
8.575 	0.12777     
8.585 	0.188547    
8.595 	0.247687    
8.605 	0.302721    
8.615 	0.3514      
8.625 	0.391782    
8.635 	0.4223      
8.645 	0.441827    
8.655 	0.449706    
8.665 	0.445772    
8.675 	0.43035     
8.685 	0.404233    
8.695 	0.368639    
8.705 	0.32516     
8.715 	0.275683    
8.725 	0.22231     
8.735 	0.167268    
8.745 	0.112808    
8.755 	0.0611188   
8.765 	0.0142263   
8.775 	-0.0260855  
8.785 	-0.0583503  
8.795 	-0.0814779  
8.805 	-0.0947988  
8.815 	-0.0980895  
8.825 	-0.0915796  
8.835 	-0.0759401  
8.845 	-0.0522533  
8.855 	-0.0219658  
8.865 	0.0131741   
8.875 	0.05119     
8.885 	0.089962    
8.895 	0.127315    
8.905 	0.161113    
8.915 	0.189346    
8.925 	0.210216    
8.935 	0.222215    
8.945 	0.224186    
8.955 	0.215377    
8.965 	0.195472    
8.975 	0.164606    
8.985 	0.123366    
8.995 	0.0727696   
9.005 	0.0142239   
9.015 	-0.0505243  
9.025 	-0.119458   
9.035 	-0.190368   
9.045 	-0.26094    
9.055 	-0.328843   
9.065 	-0.391824   
9.075 	-0.447796   
9.085 	-0.494917   
9.095 	-0.531669   
9.105 	-0.556914   
9.115 	-0.569942   
9.125 	-0.570497   
9.135 	-0.558793   
9.145 	-0.535505   
9.155 	-0.501744   
9.165 	-0.459015   
9.175 	-0.409163   
9.185 	-0.354299   
9.195 	-0.296726   
9.205 	-0.238843   
9.215 	-0.183063   
9.225 	-0.131715   
9.235 	-0.0869557  
9.245 	-0.0506931  
9.255 	-0.0245082  
9.265 	-0.00959831 
9.275 	-0.00673118 
9.285 	-0.016216   
9.295 	-0.0378918  
9.305 	-0.0711339  
9.315 	-0.114877   
9.325 	-0.167655   
9.335 	-0.227655   
9.345 	-0.292788   
9.355 	-0.360761   
9.365 	-0.429165   
9.375 	-0.495562   
9.385 	-0.557574   
9.395 	-0.612969   
9.405 	-0.659738   
9.415 	-0.69617    
9.425 	-0.720911   
9.435 	-0.733004   
9.445 	-0.731926   
9.455 	-0.717598   
9.465 	-0.690384   
9.475 	-0.651073   
9.485 	-0.600845   
9.495 	-0.54122    
9.505 	-0.474003   
9.515 	-0.401213   
9.525 	-0.325007   
9.535 	-0.247598   
9.545 	-0.171179   
9.555 	-0.0978428  
9.565 	-0.0295098  
9.575 	0.0321383   
9.585 	0.0857115   
9.595 	0.130155    
9.605 	0.164777    
9.615 	0.189266    
9.625 	0.203688    
9.635 	0.208473    
9.645 	0.204388    
9.655 	0.192499    
9.665 	0.174113    
9.675 	0.150731    
9.685 	0.123973    
9.695 	0.095517    
9.705 	0.0670288   
9.715 	0.0400971   
9.725 	0.0161725   
9.735 	-0.0034863  
9.745 	-0.0178569  
9.755 	-0.0261876  
9.765 	-0.0280191  
9.775 	-0.0231951  
9.785 	-0.0118588  
9.795 	0.00556131  
9.805 	0.028378    
9.815 	0.0556814   
9.825 	0.0863832   
9.835 	0.119268    
9.845 	0.153048    
9.855 	0.186421    
9.865 	0.218124    
9.875 	0.246989    
9.885 	0.271991    
9.895 	0.29229     
9.905 	0.307261    
9.915 	0.316521    
9.925 	0.319941    
9.935 	0.317644    
9.945 	0.309999    
9.955 	0.297602    
9.965 	0.281246    
9.975 	0.261883    
9.985 	0.240581    
9.995 	0.21848     
